close_time_utc,open_time_utc,open,high,low,close,tick_volume,spread,real_volume,gap_bar
2024-06-27 07:00:00+00:00,2024-06-27 06:00:00+00:00,19730.48,19742.34,19722.52,19729.73,1666,563,0,False
2024-06-27 08:00:00+00:00,2024-06-27 07:00:00+00:00,19729.29,19749.72,19723.63,19724.39,2073,567,0,False
2024-06-27 09:00:00+00:00,2024-06-27 08:00:00+00:00,19724.3,19740.46,19710.89,19736.61,2153,573,0,False
2024-06-27 10:00:00+00:00,2024-06-27 09:00:00+00:00,19736.7,19754.72,19728.82,19749.38,1961,572,0,False
2024-06-27 11:00:00+00:00,2024-06-27 10:00:00+00:00,19750.28,19769.04,19749.59,19760.8,1825,573,0,False
2024-06-27 12:00:00+00:00,2024-06-27 11:00:00+00:00,19761.01,19761.03,19737.82,19751.48,2144,576,0,False
2024-06-27 13:00:00+00:00,2024-06-27 12:00:00+00:00,19751.02,19781.74,19730.4,19780.98,2792,575,0,False
2024-06-27 14:00:00+00:00,2024-06-27 13:00:00+00:00,19780.7,19876.39,19765.28,19835.97,4672,562,0,False
2024-06-27 15:00:00+00:00,2024-06-27 14:00:00+00:00,19834.97,19892.72,19779.15,19807.6,5295,565,0,False
2024-06-27 16:00:00+00:00,2024-06-27 15:00:00+00:00,19806.65,19815.23,19733.09,19768.42,4687,560,0,False
2024-06-27 17:00:00+00:00,2024-06-27 16:00:00+00:00,19768.74,19836.62,19760.46,19807.87,3498,557,0,False
2024-06-27 18:00:00+00:00,2024-06-27 17:00:00+00:00,19807.59,19842.23,19802.27,19810.52,3302,557,0,False
2024-06-27 19:00:00+00:00,2024-06-27 18:00:00+00:00,19810.75,19822.2,19770.38,19819.88,3818,557,0,False
2024-06-27 20:00:00+00:00,2024-06-27 19:00:00+00:00,19820.62,19837.26,19777.49,19822.17,3530,556,0,False
2024-06-27 21:00:00+00:00,2024-06-27 20:00:00+00:00,19823.43,19855.8,19822.46,19844.03,1920,567,0,False
2024-06-27 23:00:00+00:00,2024-06-27 22:00:00+00:00,19844.76,19866.95,19839.41,19860.94,993,571,0,False
2024-06-28 00:00:00+00:00,2024-06-27 23:00:00+00:00,19860.98,19874.76,19860.98,19873.88,851,566,0,False
2024-06-28 01:00:00+00:00,2024-06-28 00:00:00+00:00,19873.83,19882.17,19861.57,19862.63,1491,563,0,False
2024-06-28 02:00:00+00:00,2024-06-28 01:00:00+00:00,19862.54,19912.49,19861.7,19907.48,1987,554,0,False
2024-06-28 03:00:00+00:00,2024-06-28 02:00:00+00:00,19908.18,19918.35,19900.82,19911.33,1471,564,0,False
2024-06-28 04:00:00+00:00,2024-06-28 03:00:00+00:00,19911.33,19915.15,19905.06,19909.13,982,560,0,False
2024-06-28 05:00:00+00:00,2024-06-28 04:00:00+00:00,19909.38,19909.61,19882.89,19887.13,1242,568,0,False
2024-06-28 06:00:00+00:00,2024-06-28 05:00:00+00:00,19887.05,19889.67,19877.61,19886.37,1375,564,0,False
2024-06-28 07:00:00+00:00,2024-06-28 06:00:00+00:00,19886.54,19909.93,19886.54,19892.74,1681,565,0,False
2024-06-28 08:00:00+00:00,2024-06-28 07:00:00+00:00,19892.37,19901.35,19883.17,19883.95,2074,573,0,False
2024-06-28 09:00:00+00:00,2024-06-28 08:00:00+00:00,19884.05,19895.55,19870.75,19893.14,2002,571,0,False
2024-06-28 10:00:00+00:00,2024-06-28 09:00:00+00:00,19893.17,19911.7,19892.72,19905.28,1830,574,0,False
2024-06-28 11:00:00+00:00,2024-06-28 10:00:00+00:00,19905.19,19910.5,19895.04,19907.57,1512,571,0,False
2024-06-28 12:00:00+00:00,2024-06-28 11:00:00+00:00,19906.61,19908.86,19898.09,19905.8,1600,569,0,False
2024-06-28 13:00:00+00:00,2024-06-28 12:00:00+00:00,19905.57,19949.03,19858.75,19862.64,3181,569,0,False
2024-06-28 14:00:00+00:00,2024-06-28 13:00:00+00:00,19861.22,19929.63,19821.67,19928.91,4471,561,0,False
2024-06-28 15:00:00+00:00,2024-06-28 14:00:00+00:00,19929.42,20053.47,19900.49,19921.9,5219,568,0,False
2024-06-28 16:00:00+00:00,2024-06-28 15:00:00+00:00,19921.9,19921.9,19857.67,19889.25,4829,569,0,False
2024-06-28 17:00:00+00:00,2024-06-28 16:00:00+00:00,19890.15,19895.41,19766.19,19817.02,4951,565,0,False
2024-06-28 18:00:00+00:00,2024-06-28 17:00:00+00:00,19815.99,19853.32,19799.26,19821.74,3826,565,0,False
2024-06-28 19:00:00+00:00,2024-06-28 18:00:00+00:00,19821.66,19852.33,19784.89,19793.19,4003,560,0,False
2024-06-28 20:00:00+00:00,2024-06-28 19:00:00+00:00,19794.03,19796.6,19690.98,19706.37,5943,556,0,False
2024-06-30 23:00:00+00:00,2024-06-30 22:00:00+00:00,19764.91,19771.18,19731.61,19760.39,1654,594,0,False
2024-07-01 00:00:00+00:00,2024-06-30 23:00:00+00:00,19760.3,19760.61,19721.39,19732.79,1956,577,0,False
2024-07-01 01:00:00+00:00,2024-07-01 00:00:00+00:00,19733.41,19770.55,19719.37,19769.72,2133,561,0,False
2024-07-01 02:00:00+00:00,2024-07-01 01:00:00+00:00,19769.86,19779.27,19763.18,19777.21,1687,563,0,False
2024-07-01 03:00:00+00:00,2024-07-01 02:00:00+00:00,19777.21,19789.31,19775.65,19784.17,1249,562,0,False
2024-07-01 04:00:00+00:00,2024-07-01 03:00:00+00:00,19784.29,19792.03,19772.99,19783.27,1344,556,0,False
2024-07-01 05:00:00+00:00,2024-07-01 04:00:00+00:00,19783.05,19783.7,19761.83,19767.19,1230,563,0,False
2024-07-01 06:00:00+00:00,2024-07-01 05:00:00+00:00,19767.29,19795.57,19765.01,19794.34,1548,562,0,False
2024-07-01 07:00:00+00:00,2024-07-01 06:00:00+00:00,19794.59,19806.86,19787.91,19793.78,1927,571,0,False
2024-07-01 08:00:00+00:00,2024-07-01 07:00:00+00:00,19794.01,19802.65,19718.59,19731.97,2888,579,0,False
2024-07-01 09:00:00+00:00,2024-07-01 08:00:00+00:00,19732.57,19776.31,19703.65,19713.19,2973,585,0,False
