close_time_utc,open_time_utc,open,high,low,close,tick_volume,spread,real_volume,gap_bar
2022-01-10 07:00:00+00:00,2022-01-10 06:45:00+00:00,15639.52,15650.77,15637.35,15646.58,302,506,0,False
2022-01-10 07:15:00+00:00,2022-01-10 07:00:00+00:00,15646.56,15667.69,15646.56,15654.57,458,512,0,False
2022-01-10 07:30:00+00:00,2022-01-10 07:15:00+00:00,15655.53,15668.79,15641.87,15663.89,501,515,0,False
2022-01-10 07:45:00+00:00,2022-01-10 07:30:00+00:00,15664.33,15678.67,15663.09,15664.0,489,508,0,False
2022-01-10 08:00:00+00:00,2022-01-10 07:45:00+00:00,15664.7,15675.02,15655.56,15660.94,464,509,0,False
2022-01-10 08:15:00+00:00,2022-01-10 08:00:00+00:00,15662.05,15667.41,15608.97,15611.4,849,515,0,False
2022-01-10 08:30:00+00:00,2022-01-10 08:15:00+00:00,15611.53,15612.26,15571.96,15598.53,872,527,0,False
2022-01-10 08:45:00+00:00,2022-01-10 08:30:00+00:00,15597.76,15597.76,15530.61,15552.7,942,541,0,False
2022-01-10 09:00:00+00:00,2022-01-10 08:45:00+00:00,15551.77,15590.62,15536.19,15579.6,897,539,0,False
2022-01-10 09:15:00+00:00,2022-01-10 09:00:00+00:00,15580.48,15607.81,15574.76,15595.68,805,542,0,False
2022-01-10 09:30:00+00:00,2022-01-10 09:15:00+00:00,15595.62,15610.44,15595.62,15607.36,709,521,0,False
2022-01-10 09:45:00+00:00,2022-01-10 09:30:00+00:00,15606.97,15616.11,15593.12,15615.88,641,517,0,False
2022-01-10 10:00:00+00:00,2022-01-10 09:45:00+00:00,15615.73,15616.2,15586.6,15587.39,648,516,0,False
2022-01-10 10:15:00+00:00,2022-01-10 10:00:00+00:00,15587.99,15610.22,15575.38,15607.23,698,531,0,False
2022-01-10 10:30:00+00:00,2022-01-10 10:15:00+00:00,15607.43,15610.8,15572.95,15582.65,668,532,0,False
2022-01-10 10:45:00+00:00,2022-01-10 10:30:00+00:00,15582.98,15588.39,15554.29,15556.95,644,512,0,False
2022-01-10 11:00:00+00:00,2022-01-10 10:45:00+00:00,15558.79,15569.75,15540.21,15553.2,644,516,0,False
2022-01-10 11:15:00+00:00,2022-01-10 11:00:00+00:00,15551.86,15564.67,15531.88,15535.91,694,534,0,False
2022-01-10 11:30:00+00:00,2022-01-10 11:15:00+00:00,15536.99,15552.86,15525.03,15533.5,656,526,0,False
2022-01-10 11:45:00+00:00,2022-01-10 11:30:00+00:00,15533.74,15547.92,15509.0,15525.44,706,531,0,False
2022-01-10 12:00:00+00:00,2022-01-10 11:45:00+00:00,15525.17,15548.45,15525.17,15542.58,619,502,0,False
2022-01-10 12:15:00+00:00,2022-01-10 12:00:00+00:00,15543.06,15553.39,15509.68,15512.1,679,523,0,False
2022-01-10 12:30:00+00:00,2022-01-10 12:15:00+00:00,15511.3,15511.3,15478.06,15488.26,746,516,0,False
2022-01-10 12:45:00+00:00,2022-01-10 12:30:00+00:00,15487.05,15488.84,15430.21,15439.22,851,531,0,False
